ttext,date,isretweet,retweetcount,favoritecount,score,product,region,country,duplicate
"@HDFC_Bank 
My regalia credit card ending 8618 is not working smoothly recently. OTP is not coming but email comes  ",15-03-2022 04:02,FALSE,0,0,1,hdfc,Kolkata,India,FALSE
@HDFCBank_Cares received call for make payment for hdfc  credit and for info i dont hold any card or any product of hdfc.,14-03-2022 18:02,FALSE,0,0,0,hdfc,Kolkata,India,FALSE
"@amazonIN I have not received the refund agst order No. ORDER  171-6333145-7178763, ORDER  171-2737065-7644367 an  ",14-03-2022 08:45,FALSE,0,0,1,hdfc,Kolkata,India,FALSE
"@HDFCBank_Cares @HDFC_Bank I booked a ticket of amount 1005 through Smartbuy, and on payment gateway it showed 1022  ",13-03-2022 22:28,FALSE,0,0,0,hdfc,Kolkata,India,FALSE
please i request you change my credit card it is worst card ever .. i cant do any transaction over 10k it will conv  ,12-03-2022 08:09,FALSE,0,0,-1,hdfc,Kolkata,India,FALSE
@HDFCBank_Cares very pathetic credit card services.. HDFC bank is not the same as it was before,18-03-2022 19:34,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@HDFC_Bank pathetic practice by u r credit card team they tell some insurance plan for their commission manipulate  ,18-03-2022 14:39,FALSE,0,0,-2,hdfc,Mumbai,India,FALSE
@HDFC_Bank why cant I buy things using my credit card on @audible_com ? Suddenly you are not allowing transaction  ,18-03-2022 12:30,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@HDFCBank_Cares 

@HDFCBank_Cares 

Hdfc bank officer pls look in to i am not using hdfc bank credit card then also  ",18-03-2022 12:02,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@airtelindia @Airtel_Presence @HDFC_Bank reminders for bill payment &amp; late charges
I have called twice on 198 to re  ",18-03-2022 10:38,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@HDFC_Bank @airtelindia @Airtel_Presence I had added funds to my Airtel wallet on 14th March using my credit card,t  ",18-03-2022 10:37,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank I want to close my credit card as it seems to be looted by your bank. It was clearly mentioned by your b  ,18-03-2022 04:27,FALSE,0,0,1,hdfc,Mumbai,India,FALSE
"@kamal_8782000 Hi Kinjal,
You can use HDFC Platinum debit card for making non-HDFC credit card payments through HDF  ",18-03-2022 04:03,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@IndiGo6E 6E Rewards created but there is a big difference as per hdfc bank credit card statement and updated rewar  ,18-03-2022 03:57,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@HDFCCreditCard @HDFC_Bank 
Hello, I have submitted a Credit card address change form 2 times in last 2 months in a  ",18-03-2022 03:27,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank I Have applied for a credit card so far but the I don't know what is the status. I have shared the refer  ,17-03-2022 20:12,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"Shameless @HDFCBank_Cares @HDFC_Bank. 
 ",17-03-2022 15:13,TRUE,2,5,-1,hdfc,Mumbai,India,FALSE
Its been over a week since I was promised a credit card from @HDFC_Bank @HDFCBank_Cares @HDFCLife_Cares But there  ,17-03-2022 11:16,FALSE,0,0,1,hdfc,Mumbai,India,FALSE
HDFC Bank fined for mentally harassing customer over alleged credit card dues   ,17-03-2022 11:00,TRUE,1,0,0,hdfc,Mumbai,India,FALSE
"It's been a an year of having ur credit card. There's no increase in credit limit. 
What credit limit I got is not  ",17-03-2022 10:09,FALSE,0,1,-2,hdfc,Mumbai,India,FALSE
@HDFC_Bank  I went to your bank for opening SSY Account. Your employee fraudulently made me sign credit card form s  ,17-03-2022 09:37,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank I have received an SMS for Credit Card application but I haven't applied for one. Please cancel if it has been issued!,17-03-2022 09:20,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@AmirRizviSahab @AxisBank @AxisBankSupport @RBI @AxisBank is working, as it it had no responsibility.  My Axis Bank  ",17-03-2022 09:03,TRUE,1,1,0,hdfc,Mumbai,India,FALSE
Shame on @HDFC_Bank @HDFCBank_Cares fined for mentally harassing customer over alleged credit card dues  ,17-03-2022 07:55,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
"MCExclusive: @HDFC_Bank, is on a drive to recover lost ground in the credit card business. On March 11, the @RBI l  ",16-03-2022 16:00,TRUE,1,7,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank what scam is been going through getting calls asking for documents for credit card then we get a verific  ,16-03-2022 15:59,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
"After RBI green signal, HDFC Bank will take 2-3 quarters to regain credit card market share, says Parag Rao

Via  ",16-03-2022 14:33,FALSE,0,1,0,hdfc,Mumbai,India,FALSE
"HDFC Bank has to claw back lost market share in the credit card category, which it has dominated for years now.

Wh  ",16-03-2022 11:30,FALSE,0,3,0,hdfc,Mumbai,India,FALSE
@HDFCBank_Cares I had asked why HDFC Bank does not allow you pay your own HDFCBank credit card bill through NEFT fr  ,16-03-2022 11:28,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank @bankofbaroda  any plans to launch an app for your creditcard users (non-banking) of all the banks I h  ,16-03-2022 08:12,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@HDFC_Bank Very bad experience from Customer care executive,Ms.Anjali forcely asked My credit card personal details  ",16-03-2022 07:58,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
"@HDFCBank_Cares This is from HDFC credit card.@HDFC_Bank @HDFC_Bank 

There is no way you can absolve yourself from  ",16-03-2022 07:48,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"- Revamping PayZapp
- Clawing back credit card market share
- Taking on the super apps

With regulatory restriction  ",16-03-2022 07:15,FALSE,0,2,0,hdfc,Mumbai,India,FALSE
"MiddayNews |

HDFC Bank fined by consumer forum for mentally harassing customer over alleged unpaid credit card d  ",16-03-2022 04:30,TRUE,3,2,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank My Credit card date is expired a few months back. (Feb) Till I have received a Statement of Rs. 1000+ Ho  ,16-03-2022 03:43,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@ChinmayDhumal Been using hdfc current + savings account since 2018 and my wife has icici ac since more than 2-3 ye  ,15-03-2022 18:37,FALSE,0,2,1,hdfc,Mumbai,India,FALSE
@ChinmayDhumal @ICICIBank @HDFC_Bank I think HDFC is better specially for us. Online deals n offers bhi milte hai +  ,15-03-2022 16:49,FALSE,0,3,1,hdfc,Mumbai,India,FALSE
HDFC Bank is looking to resume focus on its digital offerings after the RBI removed restrictions on the lender. The  ,15-03-2022 15:13,FALSE,0,5,0,hdfc,Mumbai,India,FALSE
"@HDFC_Bank stop advertising 4 life time free credit card. I am getting almost everyday. 

First we apply, then the  ",15-03-2022 13:54,FALSE,0,0,1,hdfc,Mumbai,India,FALSE
Dear .@HDFC_Bank your credit card telecallers should ideally be given a list of questions not to ask. Call me old f  ,15-03-2022 08:33,FALSE,0,8,1,hdfc,Mumbai,India,FALSE
@HDFC_Bank if you are saying lifetime free credit card thn plz mention that it is conditional! Ur agents call and s  ,15-03-2022 07:21,FALSE,0,0,1,hdfc,Mumbai,India,FALSE
How we will come to know if we are eligible for the credit card settlement? Since 3 mths I am requesting for the se  ,15-03-2022 07:20,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
This is very crap service by @HDFC_Bank @HDFCBank_Cares no notification for my application of credit card. advertis  ,15-03-2022 07:02,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
"Dear @HDFC_Bank I dont want your credit card anymore, can you close my account. So that I dont have to call your  ",15-03-2022 06:04,FALSE,0,1,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank hello ! I have applied for the credit card against FD from latur city main branch. Still I havent got m  ,15-03-2022 05:59,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank how can I speak to a phone banking officer? Your ivr options don't have an answer to my credit card issue,15-03-2022 02:39,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@ItsAlmasK @HDFC_Bank @HDFCBank_Cares FYI: for credit card if u do not get response from bank or their staff about  ,14-03-2022 20:29,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@HDFCBank_Cares @HDFC_Bank i guess you need to really think before rejecting someone application of credit card, yo  ",14-03-2022 14:15,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@sandipsabharwal Haha not at all . Anything above 20% CAGR and Im happy and HDFC BANK will do that . Its got its  ,14-03-2022 08:37,FALSE,0,1,1,hdfc,Mumbai,India,FALSE
Hi @HDFC_Bank. I applied for your credit card last month and even after sending across all required documents and g  ,14-03-2022 07:46,FALSE,0,11,0,hdfc,Mumbai,India,FALSE
@HDFC_Bank I'm trying from last few days to call for credit card services. There is o option to talk to customer ca  ,14-03-2022 03:52,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"Hy @HDFC_Bank @HDFCBank_Cares I have got reverse entry for my air ticket from company in my credit card, still the  ",14-03-2022 02:58,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"HDFCBANK
RBI Lifts Restriction
Alert Dec20, RBI had directed HDFC Bank to temporarily halt all digital launches a  ",14-03-2022 01:38,FALSE,0,12,0,hdfc,Mumbai,India,FALSE
"HDFC_BANK 

Alert 

Had Partially Lifted Ban, Allowed It To Onboard New Credit Card Customers In Aug 2021  ",13-03-2022 14:34,TRUE,2,32,0,hdfc,Mumbai,India,FALSE
@HDFCBank_Cares I think the handle is a misnomer. HDFC Bk JUST does not care. Going back on assurances and not keep  ,13-03-2022 06:25,FALSE,0,0,1,hdfc,Mumbai,India,FALSE
"@HDFCBank_Cares @RBI
Apply on 25th February, but still in process Showing HDFC Bank service is so bad that it is ha  ",13-03-2022 03:33,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
"@HDFCBank_Cares Apply on 25th February, but still in process Showing HDFC Bank service is so bad that it is harassi  ",13-03-2022 03:27,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
RBI lifts all restrictions imposed on HDFC Bank's digital activities which were suspended due to persistent IT issu  ,12-03-2022 11:04,TRUE,1,0,0,hdfc,Mumbai,India,FALSE
"@HDFC_Bank @HDFCBank_Cares i am unable to active my credit card, I tried multiple time but it's not working.",12-03-2022 06:31,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
"@HDFC_Bank  I had applied for HDFC Credit card online.  I am self employed, I was told to give a fictitious address  ",11-03-2022 15:15,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@HDFCBank_Cares @HDFC_Bank we are unable to link our credit card to the user ID through net banking. It seems to ha  ,11-03-2022 14:53,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@RaviBhandari83 @contrarianEPS But then even HDFC bank was restricted to add new Credit card customers.,11-03-2022 14:46,FALSE,0,0,-1,hdfc,Mumbai,India,FALSE
@HDFC_Bank I got a verification call for my credit card application on Monday. I was told that I will get another c  ,11-03-2022 14:37,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"They have been crazily giving out loans just to show growth.
Once RBI acts, although it might act late it takes a l  ",11-03-2022 12:49,TRUE,3,40,-1,hdfc,Mumbai,India,FALSE
@KotakCares @HDFC_Bank thay are saying yes it means Hdfc credit card department is sold..??,11-03-2022 12:31,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
@KotakCares What you understand.. Your executives are saying that Kotak has purchased HDFC bank credit card departm  ,11-03-2022 07:33,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@HDFC_Bank hdfccreditcard
Since past many days am getting many Sms/calls to make min due for my credit card but wh  ",11-03-2022 05:57,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"@KotakBankLtd @HDFC_Bank 
Hdfc Bank credit card sold to kotak bank is this true? @HDFCBank_Cares 

I received this  ",11-03-2022 05:14,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
I got a mail from HDFC stating money got debited from my credit card and amount is stuck in @CRED_support so will I  ,11-03-2022 03:48,FALSE,0,1,-1,hdfc,Mumbai,India,FALSE
Hey @StanChartHelpIN @StanChartIN why does your website not mention that the Ultimate Credit Card is only for Salar  ,11-03-2022 02:24,FALSE,0,0,0,hdfc,Mumbai,India,FALSE
"Dear @ICICIBank  , i have a complaint regarding my icici @ICICIBank_Care credit card. I have DMd you. Kindly look i  ",18-03-2022 06:22,FALSE,0,0,0,icici,Bangalore,India,FALSE
@ICICIBank_Care @ICICIBank ICICI bank has found a new way to increase credit card sales.. their employees send a ne  ,17-03-2022 11:31,FALSE,0,1,0,icici,Bangalore,India,FALSE
@airtelindia @Airtel_Presence Telemarketing calls from Bajaj finance and ICICI bank offering loans and credit card  ,15-03-2022 11:29,FALSE,0,0,0,icici,Bangalore,India,FALSE
What's happening with ICICI credit card. Now lost total 8270 rupee hard earned money from my card.Neither I recieve  ,14-03-2022 22:05,FALSE,0,2,-2,icici,Bangalore,India,FALSE
"Fraud alert : 

By - @ICICIBank @ICICIBank_Care @amazonIN @AmazonNews_IN . 

Amazon pay ICICI credit card offers N  ",14-03-2022 13:36,FALSE,0,0,-1,icici,Bangalore,India,FALSE
"@vijayshekhar Dear Sir/Madam

This is inform you that

On 21-02-2022 i have sended amount of Rs.35,500/- wrongly f  ",12-03-2022 12:09,FALSE,0,0,-1,icici,Bangalore,India,FALSE
"@_shankarganesh Get an icici Amazon credit card, every purchase u make in Amazon gives u 5% cash back to your Amazo  ",12-03-2022 01:15,FALSE,0,2,0,icici,Bangalore,India,FALSE
"@PaytmCybercell 
This is inform you that
On 21-02-2022 i have sended amount of Rs.35,500/- wrongly from BANK OF BA  ",11-03-2022 11:40,FALSE,0,0,-1,icici,Bangalore,India,FALSE
Amazon Pay ICICI Bank Credit Card Review  ,18-03-2022 19:03,FALSE,0,0,0,icici,Delhi,India,FALSE
@ICICIBank_Care hi I just wanted to ask that my @amazonIN pay ICICI credit card doesn't take my application from pa  ,18-03-2022 17:21,FALSE,0,0,0,icici,Delhi,India,FALSE
"Payment to PSI Services from INDIAN credit card blocked. 
SBI, ICICI,HDFC bank said merchant is blocked. 
 HELP nee  ",18-03-2022 07:07,FALSE,0,0,0,icici,Delhi,India,FALSE
@ICICIBank @amazon @ICICIBank_Care  Ive had an CREDIT CARD OF ICICI; Amazon pay. Even though Ive updated my Phone  ,17-03-2022 20:32,FALSE,0,0,0,icici,Delhi,India,FALSE
@ICICIBank @RBI  I have given so many complaints to ICICI credit card regarding interest charges related but I will  ,17-03-2022 06:29,FALSE,0,0,-1,icici,Delhi,India,FALSE
@ICICIBank @ICICIBank_Care I'm holding a credit card there was a 70K fraudulent Transaction happened with me same t  ,16-03-2022 19:06,FALSE,0,1,-1,icici,Delhi,India,FALSE
"Free Free Free Free Free Free 
         Credit Card
     No Joining Fee
   No Annual Charges

LIC Credit Card  ",16-03-2022 18:45,FALSE,0,0,6,icici,Delhi,India,FALSE
"ICICI has replaced Trident vouchers worth Rs 7,500 to Tata Cliq voucher worth Rs 5,000 as birthday benefit on Emera  ",16-03-2022 18:07,FALSE,0,1,3,icici,Delhi,India,FALSE
"@ICICIBank @ICICIBank_Care branc dadri, will ruin the image of bank, very bad behavior towards customers, waiting a  ",16-03-2022 10:42,FALSE,0,0,-2,icici,Delhi,India,FALSE
"@ICICIBank branch dadri, will ruin the image of bank, very bad behavior towards customers, waiting at gate since ha  ",16-03-2022 10:30,FALSE,0,0,-2,icici,Delhi,India,FALSE
Amazon Pay ICICI Bank Credit Card Review  ,16-03-2022 03:03,FALSE,0,0,0,icici,Delhi,India,TRUE
@ICICIBank @ICICIBank_Care What kind of scruplous &amp; fraud activities you people are indulging into? I have been get  ,16-03-2022 01:28,FALSE,0,0,-1,icici,Delhi,India,FALSE
Applied for Amazon pay ICICI credit card in January and it's still in progress. Even after contacting customer supp  ,15-03-2022 18:31,FALSE,0,2,1,icici,Delhi,India,FALSE
@ICICIBank_Care when I am trying to apply for icici credit card on your website its showed the pincode- 131001 (Son  ,15-03-2022 15:09,FALSE,0,0,0,icici,Delhi,India,FALSE
"@varunkrish Havent checked the specifics for this card, but in general the ICICI credit card rewards are just not  ",15-03-2022 07:53,FALSE,0,0,0,icici,Delhi,India,FALSE
@ICICIBank_Care I received a call from 8510901551 today asking if I need a credit card and they are from ICICI Bank  ,15-03-2022 07:46,FALSE,0,0,0,icici,Delhi,India,FALSE
"Hi
Everyone 

*iPhone 11
iPhone 12
iPhone 13 Pro
iPhone 13 Pro Max
Macbook 
ipad 
And many more items

All Stock  ",15-03-2022 07:00,FALSE,0,0,0,icici,Delhi,India,FALSE
@TechnoFino Icici bank credit card my first card against fd,15-03-2022 06:28,FALSE,0,0,0,icici,Delhi,India,FALSE
@ICICIBank_Care Will close my bank account with ICICI. No such benifits. While other banks like RBL HDFC are givi  ,14-03-2022 17:20,FALSE,0,1,2,icici,Delhi,India,FALSE
"@ICICIBank_Care 
I applied for a credit card today and got a call saying that they are icici customer care.They ask  ",14-03-2022 09:10,FALSE,0,0,0,icici,Delhi,India,FALSE
"GET YOUR Apple iPhone 12 with Cash back Offer 5000/- on ICICI, KOTAK,SBI Credit Card and Debit* card, &amp; No Cost EMI  ",14-03-2022 05:43,FALSE,0,0,0,icici,Delhi,India,FALSE
"@ICICIBank ,
Why i am getting daily 1-2 call for Credit card request? Can you Please selling my number.
ICICIBank  ",12-03-2022 17:25,FALSE,0,0,0,icici,Delhi,India,FALSE
Amazon Pay ICICI Bank Credit Card Review  ,12-03-2022 14:33,FALSE,0,0,0,icici,Delhi,India,TRUE
@ICICIBank_Care My ICICI credit card video KYC was done 4 months ago and still I have not received my card. In thi  ,12-03-2022 10:47,FALSE,0,0,0,icici,Delhi,India,FALSE
@ICICIBank_Care @ICICIBank  Dear ICICI credit card team I got signature credit card last year and it was informed t  ,11-03-2022 10:45,FALSE,0,0,0,icici,Delhi,India,FALSE
@SuprDaily @forum_consumer please look at it I have added money in supr wallet through ICICI credit card with offer  ,11-03-2022 08:35,FALSE,0,0,0,icici,Delhi,India,FALSE
Everyday ICICI bank/ partners keep calling me. I have requested not to call me I am not interested for credit card/  ,11-03-2022 06:32,TRUE,1,3,0,icici,Delhi,India,FALSE
